,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
306,68259.34071511558,74848.1857184624,211522.31845932582,24741.33689675172,1.3587022734687255
307,28004.608791640305,242137.86950891637,353008.78106668906,54210.82399848549,3.371989749761239
308,25291.201798389597,134969.63781510893,195403.06706802436,10888.799480266773,2.571135810354677
309,74483.56163231526,164006.966167683,700211.1008266306,15541.127168824472,0.3323263163673008
310,166381.61601833347,196616.94177410155,565528.1304969646,36066.44753046077,2.5103573801953423
311,50394.09578643562,134710.55830790423,292013.9270186131,61603.888196028085,2.01478420412481
312,152055.8818053644,82872.79698384315,304771.87618651125,25454.06717760066,0.6043026666693379
313,70403.24103318568,78003.34120732623,257545.751166111,34397.06601876991,0.817134127608358
314,22486.645090694787,68971.93266064537,137410.0965084322,41761.23334863631,2.528526383913209
315,45727.97166463591,224947.3784055988,286146.49016897933,28734.490677560458,2.8912310260759524
316,52882.78908552469,123316.70376809809,222030.85685620212,28689.364550084338,1.122294783152657
317,14389.100570684857,161145.30095576274,266765.7099222455,43339.11465980103,3.434328079326869
318,56885.05755285301,167972.35884591527,281598.60140988,24734.321079661317,0.9465404579173264
319,46800.58992364155,99179.79078024354,482818.213242833,223113.15240706844,4.6800111635858865
320,15157.345471829705,162649.9964846237,225006.14217838147,223113.15240706844,4.6800111635858865
321,91458.25790156782,66521.35369833837,195120.63776898093,23525.61363363857,1.035241811156416
322,109508.34567947025,115299.1129700496,269993.68063258723,31278.662126748408,0.8400684025767114
323,77834.00102811372,235400.2657619015,323922.3700188017,29165.01164304297,1.5969535804056123
324,29997.56122575704,103339.289780558,183151.53343505718,32323.875906383717,1.952216290536161
