,lepton_pt,MET,MT,Mll
5979,45554.3465914,152717.967003,269934.298591,36332.3392575
5980,37114.0768728,340357.251926,520527.37251,36332.3392575
5981,25565.5918207,77324.7879281,161486.539246,54432.7631051
5982,76799.6878458,226503.118985,337627.949553,22856.2323011
5983,71483.7602523,170848.158871,313199.123859,53511.8161077
5984,23364.5155068,126512.354106,231842.060648,53511.8161077
5985,71542.4376996,218966.374493,350829.255092,53511.8161077
5986,33691.0272987,75634.7455379,182210.244498,53511.8161077
5987,120516.806206,114871.140529,270430.301177,53511.8161077
5988,78604.3720283,88764.8948237,207806.727484,43424.1443626
5989,74471.4137725,105475.291596,200119.635331,15436.0135054
5990,32768.0238186,176746.850363,329972.174516,15436.0135054
5991,83225.4718607,196440.657969,303635.24896,15436.0135054
5992,39870.1399614,60506.7578595,148756.003449,34028.3785544
5993,26313.1773368,187962.915184,262184.220432,34028.3785544
5994,47226.7465755,59031.5732556,189953.152174,34028.3785544
5995,42757.1279697,126609.727425,228279.853271,48833.9919471
5996,71730.3739881,25358.9725909,125908.473174,48833.9919471
5997,39796.126835,208923.377411,289413.27333,52093.4867315
5998,39124.8600399,174975.179104,287628.665401,64009.5685298
5999,75233.8678327,243678.354414,449590.283626,64009.5685298
6000,94056.4180149,11054.6109228,136635.654861,56858.8219696
6001,59581.5443275,341906.300588,503090.462027,50283.0801985
6002,97213.8560879,96053.2829321,242802.019751,7020.49214659
6003,136461.441114,76678.4867344,230333.619309,7020.49214659
6004,22413.2685051,90391.2831917,301695.849691,7020.49214659
6005,39543.4084646,56160.9639908,161162.901889,7020.49214659
6006,67183.6829243,140984.028048,293450.387272,7020.49214659
6007,56805.2613032,145805.170965,221451.448819,7020.49214659
6008,34850.4401103,293746.607805,394712.239292,7020.49214659
6009,34254.9647344,174254.999479,303689.167609,7020.49214659
6010,101524.890392,171798.611771,320598.29563,9104.35270104
6011,105669.706387,132145.209207,332050.408198,129673.230555
6012,45914.0360871,230698.199955,298756.078103,129673.230555
6013,45646.2031915,138473.854654,350779.272419,189835.925396
6014,17950.1173547,81701.098216,127989.033121,34670.4405564
6015,81819.5657558,179141.876067,396111.860423,34670.4405564
6016,56071.1472732,47944.139705,157259.239588,34670.4405564
6017,22600.0713198,160162.988923,206210.703345,13291.9009032
6018,26365.7212329,142554.541237,232579.051405,13291.9009032
6019,76596.7032818,154099.621058,250738.442281,33370.4388663
6020,50822.2473539,193418.827965,256253.60193,34556.2661021
6021,44823.0708729,103019.529224,266688.604247,34556.2661021
6022,53251.0229785,127705.132776,201263.94788,34876.0818015
6023,18986.2183099,91619.9842984,234163.298469,34876.0818015
6024,36889.7950205,47196.7154888,108680.736261,26669.2885147
6025,29133.1945703,113679.04115,192725.462396,31883.8255577
6026,5228.27563177,75409.4525962,167576.148529,49953.1742075
6027,83970.174781,72599.6087724,338066.365139,49953.1742075
6028,32329.6410772,125258.87255,251487.724514,62660.4016491
6029,28316.1508025,75215.2457624,246897.26849,62660.4016491
6030,69735.1413738,64725.4524338,246773.794468,62660.4016491
6031,80622.6774698,239963.599664,354551.118884,27166.0564966
6032,18190.5027773,212021.439331,266197.594885,27166.0564966
6033,59442.0279982,46565.2142365,160700.314311,45337.9306077
6034,46155.8260507,77603.745551,253667.88046,95771.1808858
6035,9693.62895214,177917.569066,277676.821158,95771.1808858
6036,89500.1277275,109549.214984,411375.158646,95771.1808858
6037,51542.220127,264187.044063,408279.026335,95771.1808858
6038,61099.6923335,87603.7872201,201098.638026,55763.0392735
6039,37203.8756658,129755.437769,230586.289144,85419.6729843
6040,44255.820559,109499.099883,180918.434254,33838.0296145
6041,117348.725456,137661.301862,298984.037743,33838.0296145
6042,36344.9918591,111457.34091,206303.716426,35660.0325165
6043,34838.0363716,52102.8851469,210058.378131,31189.6342193
6044,79425.460421,210826.605733,383425.177729,92841.2996403
6045,32851.887704,185793.294398,252295.460799,28508.0634717
6046,75529.0003287,60739.9153859,253470.607155,28508.0634717
6047,50491.4348653,146829.68416,380853.671508,28508.0634717
6048,35570.7506004,92794.7954436,149447.876553,28508.0634717
6049,25256.8675812,124423.819544,582396.691147,278258.432308
6050,74995.5930109,90696.8678334,217351.606447,54067.2869443
6051,157878.726929,202845.000572,431162.810553,54067.2869443
6052,41800.7144491,236976.882823,342251.067003,54067.2869443
6053,26756.1981015,139985.23925,189677.247903,24522.9295938
6054,104799.768035,54905.1933469,187490.539651,24522.9295938
6055,106947.755398,109724.177482,480290.949263,24522.9295938
6056,63014.0786901,177001.176352,304424.104868,24522.9295938
6057,113020.05023,77027.0681658,306732.586295,190678.448372
6058,86526.3314379,93420.9347754,362009.873811,190678.448372
6059,70617.3298819,40582.3353518,163329.894281,27793.5717928
6060,72255.3023016,145891.477714,300679.008418,27793.5717928
6061,81354.037883,163635.58876,287401.417926,34559.9152885
6062,131631.945999,140311.314445,373032.505504,34559.9152885
6063,104967.338337,121984.062192,441388.902485,219204.499655
6064,10084.700467,237135.163793,294320.223098,42098.4629145
6065,146956.272508,58426.5554117,250762.22567,76082.2814281
6066,106899.690752,54962.3153011,310736.398509,76082.2814281
6067,85987.2396935,174867.618666,431307.705949,35107.1375287
6068,14034.3078781,178404.227147,229826.097378,44845.6637206
6069,46060.31292,92590.4520006,213688.549404,44845.6637206
6070,43097.200522,250984.614645,320150.641791,43988.5831422
6071,29034.4197711,113962.331075,157528.749465,22274.3144051
6072,122053.16822,282312.043874,446706.798444,22274.3144051
6073,17754.3997318,141306.162621,198197.969382,32355.4831341
6074,109371.680111,32520.0688801,222408.619564,32355.4831341
6075,67456.1971559,117430.82261,263059.999841,32355.4831341
6076,89112.6265729,188144.414762,313876.258887,32355.4831341
6077,67325.4785147,78090.2464517,280557.990907,119434.472152
6078,111421.891074,100665.867396,397052.361509,119434.472152
6079,60861.3158794,249132.332188,362223.873173,119434.472152
6080,97538.5563217,17181.1761808,152666.994273,59500.2752674
6081,323445.685855,487166.571104,1167409.64014,436635.820132
6082,31008.4736764,106274.969267,267347.074363,436635.820132
6083,52030.1276217,168903.26376,292596.754954,106142.841839
6084,107859.153253,34154.5193668,184096.828642,106142.841839
6085,126827.812295,193606.933091,387284.212573,106142.841839
6086,107469.153334,33484.7796287,142414.093855,5520.13118501
6087,78072.0450436,19101.4289234,117797.191057,58162.8354648
6088,112126.354826,127324.337814,342939.681499,58162.8354648
6089,79320.1429411,140965.285636,240889.358609,58162.8354648
6090,119358.205248,85907.9997743,245529.229751,52948.8612355
6091,22805.911605,274626.695953,390104.954172,52948.8612355
6092,72498.2998008,186436.051255,309108.073634,52948.8612355
6093,72464.7805178,473111.052633,575755.365359,33221.9835146
6094,57687.613574,37815.9698697,125338.959157,33221.9835146
6095,25467.4181033,220771.660876,317099.033443,61245.9373271
6096,116756.514074,130519.717229,278436.665812,61245.9373271
6097,35383.0582875,45106.4273691,190595.4702,36227.3525418
6098,72732.5270644,214553.830789,329523.128262,20968.0436188
6099,10848.2474242,212159.85038,249130.568859,20968.0436188
6100,32572.0020591,40189.8753705,102142.705029,10412.0154254
6101,144610.744171,256139.107932,648021.95846,27190.6583758
6102,78098.6517236,120781.987783,249619.36055,27190.6583758
6103,101894.991672,98315.4697806,223247.631564,27176.1384411
6104,6702.42478641,106395.953637,212326.517852,27176.1384411
6105,16196.9155448,53299.6751625,99391.3011197,24332.281602
6106,44696.4006579,42279.2493833,160065.667252,84330.4012212
6107,78544.7082761,100772.259061,198207.219512,84330.4012212
6108,55795.0007377,169641.750992,295518.112366,84330.4012212
6109,75056.4925734,183754.582858,461817.549898,84330.4012212
6110,18672.1176967,265318.549185,460640.508381,84330.4012212
6111,20308.5652844,103496.308554,166731.839664,8474.19192883
6112,57961.6224239,145823.010254,239390.2808,26618.2998035
6113,61649.7707665,141819.666123,295718.830282,26618.2998035
6114,258345.757545,253149.308493,530921.599174,33625.7384698
6115,113262.224746,21956.7305547,147936.315504,10411.2631285
6116,152069.336177,98246.7567198,309959.522854,10411.2631285
6117,92093.521424,206264.213924,391663.014149,132108.32498
6118,27671.1374973,128142.912325,174889.664467,16931.2240998
6119,59068.6666155,24873.682357,173595.461592,42029.9044391
6120,159443.347805,18554.7398002,206184.102796,31513.0118928
6121,76699.3117184,178046.906517,364036.817487,31513.0118928
6122,65810.7133278,184319.180058,444725.093895,31513.0118928
6123,119577.365915,72583.8571491,218245.093716,4866.26975842
6124,32777.2677747,259564.407175,401145.574062,4866.26975842
6125,111134.967332,60167.1065442,187095.973003,18803.3423251
6126,36934.8091335,304094.608952,609204.860616,18803.3423251
6127,58926.8355793,188334.962705,362001.052359,18803.3423251
6128,111562.515653,149714.911,308779.140451,46183.0500537
6129,18568.639185,266801.965298,329835.147954,37128.2827694
6130,41897.4687714,203526.933916,485578.179872,37128.2827694
6131,7814.16152123,98403.250066,170332.372504,37128.2827694
6132,35374.3987713,78528.3428742,290319.734488,73485.3235734
6133,50181.0573822,29709.4969133,110953.46012,50700.0826474
6134,106245.211489,53236.6833241,248936.913848,50700.0826474
6135,34848.3027478,120901.11468,212585.471376,46577.5624072
6136,71989.0889821,235352.373432,380582.465929,45362.4271336
6137,115252.718676,116830.211563,265433.691712,19336.9907074
6138,40046.3895985,47072.187881,131206.097815,50818.4092527
6139,32726.8885797,93725.0296579,164406.531077,50818.4092527
6140,88755.0603406,168963.09077,289430.19075,50818.4092527
6141,70994.2558483,83443.8154842,227820.102234,50818.4092527
6142,22670.4741043,262026.537634,524704.319493,50818.4092527
6143,93813.4334273,101258.074797,226192.233669,50818.4092527
6144,51476.6931574,250460.53995,384835.253498,90635.2215588
6145,52806.9510119,42693.7447907,148157.270186,50690.2612848
6146,42181.6794588,184424.145989,263280.911325,50690.2612848
6147,24735.6938647,202787.875193,246327.375411,16462.8288614
6148,28776.1575246,238000.653722,328352.83041,16462.8288614
6149,57431.528759,103559.649396,223995.255431,16462.8288614
6150,135804.578129,264431.966371,514131.642211,167906.47967
6151,72982.6674773,132546.610103,222612.307689,167906.47967
6152,124627.70466,164795.406594,323846.660996,167906.47967
6153,83899.6242054,171629.218834,361280.912376,167906.47967
6154,72209.8609657,76939.2126251,183307.064577,167906.47967
6155,89572.9714153,136059.980013,275970.048391,47092.5974114
6156,33595.4371863,36192.1212799,74256.3442201,3417.18528789
6157,54965.5066692,304318.29748,648248.314054,6718.65837056
6158,109505.181746,35468.6238871,255646.257745,34275.4034417
6159,14207.1046202,250909.981744,371316.591036,34275.4034417
6160,84443.8330854,191784.460586,417188.851084,34275.4034417
6161,58325.2288418,108413.50833,188161.153411,34275.4034417
6162,92786.1840792,234755.409875,437327.109521,36774.3186516
6163,11194.3586147,175808.649101,207507.5452,20884.3806289
6164,54612.7574818,140862.539068,295665.505505,20884.3806289
6165,56911.0530807,76137.3853499,175338.455386,20884.3806289
6166,80750.8999473,31902.5152608,157774.129187,53186.8633599
6167,43151.6478201,244948.594442,305833.075266,30203.7012675
6168,26185.2942325,53522.9325972,98290.1742755,34815.1030322
6169,19460.9426253,105794.362828,218459.075101,34815.1030322
6170,27566.9027225,123156.206297,218447.184165,52064.4592854
6171,105077.542285,353819.144901,654085.420263,52064.4592854
6172,56919.4944429,35071.0812321,131799.562993,46815.2039644
6173,129527.958072,154488.535186,316739.271989,72022.0882227
6174,191264.090291,182410.917024,500563.32398,72022.0882227
6175,104755.024269,172141.623542,365348.788122,103017.22897
6176,100592.736753,102088.873318,224224.909014,103017.22897
6177,51202.9752719,174104.800999,348065.98219,103017.22897
6178,15485.8429592,279615.794798,419333.570049,79004.1297493
6179,29808.4268757,46355.949894,120806.412266,53401.1628541
6180,31682.938035,182509.55162,291533.664982,53401.1628541
6181,98494.0254674,174312.201349,307332.228649,53401.1628541
6182,109754.987398,206201.250254,334132.591655,22065.1872024
6183,44682.5917327,181649.39167,503913.934466,22065.1872024
6184,94583.1351865,276250.935176,405749.469323,22065.1872024
6185,73013.6168228,5113.09580669,115756.141356,11278.4578289
6186,25264.1436866,85481.4026323,148056.198052,28865.596222
6187,116222.880024,122908.406245,285425.33633,8002.81383271
6188,66680.8754964,118238.747681,189827.587519,14404.6442472
6189,117981.273708,71900.5421519,255394.203686,14404.6442472
6190,27083.363808,96369.9788997,232723.281165,14404.6442472
6191,72222.9618116,143035.608481,341682.186054,31567.737364
6192,67663.2623182,40710.7889744,250871.484089,31567.737364
6193,18322.4938522,92353.8061553,172915.485391,31567.737364
6194,31857.721607,27465.1198066,147419.16315,51418.9621943
6195,26001.5701231,120444.830719,236400.081986,34274.129594
6196,98116.3690234,57420.9302638,179452.859087,69059.4336954
6197,157459.015791,85436.1930174,290801.627229,39749.7873931
6198,182334.679968,48686.2568322,249463.818659,12625.786591
6199,164787.14771,88327.8243349,271370.256866,27918.9374201
6200,81119.2978876,497079.946366,597524.895434,33843.9380076
6201,58372.9566669,16223.6821468,159741.376601,82189.924955
6202,56553.9162102,53619.1366137,166844.46798,58515.1121706
6203,72297.8491401,124945.712032,284452.773352,58515.1121706
6204,62311.291216,133002.493236,295671.444001,58515.1121706
6205,59568.0861049,50082.4980472,168521.49524,54775.5918386
6206,39333.9978056,6049.04775253,74183.0055242,31635.7657977
6207,33869.394769,164862.644119,218311.220249,25842.6258086
6208,50083.2077222,106256.46552,188199.986399,27884.9507868
6209,23530.7792158,210418.988314,397912.355718,27884.9507868
6210,138988.729608,221459.899681,588771.077873,27884.9507868
6211,53372.0077702,43230.8447434,118066.635032,34503.2705368
6212,93424.1490271,150132.133552,275744.780975,34503.2705368
6213,88349.4796243,76809.3576216,206197.181609,34503.2705368
6214,62560.8249754,167166.106299,251308.222584,48967.2169632
6215,55405.1193032,139905.275708,245290.731759,48967.2169632
6216,9699.86205486,86812.7540352,301290.697218,48967.2169632
6217,76172.5422608,195676.801578,349411.856932,48967.2169632
6218,90810.6838594,153282.009689,347164.717815,48967.2169632
6219,132344.380023,79732.2100222,310253.581498,147130.929537
6220,92290.1417102,36418.0695652,168295.213355,78357.0240827
6221,28515.1953946,241717.409898,304016.921751,36626.0031728
6222,112913.910765,88052.9118838,225664.878338,18572.8804863
6223,118603.023775,129781.462827,387780.39704,18572.8804863
6224,79178.7607064,98933.6607593,198732.483704,18572.8804863
6225,10598.7195805,253413.628649,320532.008521,45663.3222781
6226,194731.375676,179146.130653,394385.231792,29319.8299691
6227,25908.4025779,237577.165345,350961.910161,29319.8299691
6228,17318.4883414,87609.6168475,139225.782287,34279.7582391
6229,89233.4392216,186792.125698,293154.763145,11635.9579986
6230,55340.5943132,127136.566174,283198.41505,51375.8092912
6231,57375.5532739,192078.151037,367139.828972,51375.8092912
6232,76898.9985725,22981.2689265,141298.466886,36965.8870046
6233,62959.158635,166357.0556,341886.842047,36965.8870046
6234,77659.6956674,116417.414988,481456.625774,36965.8870046
6235,38703.0006152,67666.4653602,116538.008871,23171.6644912
6236,26572.494345,126514.719161,164696.313077,12799.2214548
6237,85518.2842079,244872.482588,366580.349909,12799.2214548
6238,113196.673919,81451.7873969,340372.138356,12799.2214548
